,Fuzzy C-Means_hard,Fuzzy C-Means_R1_prob,Fuzzy C-Means_R2_prob,Fuzzy C-Means_R3_prob,Fuzzy C-Means_R4_prob,Modified K-Means_hard,Modified K-Means_R1_prob,Modified K-Means_R2_prob,Modified K-Means_R3_prob,Modified K-Means_R4_prob,Vanilla K-Means_hard,Vanilla K-Means_R1_prob,Vanilla K-Means_R2_prob,Vanilla K-Means_R3_prob,Vanilla K-Means_R4_prob,GMM_hard,GMM_R1_prob,GMM_R2_prob,GMM_R3_prob,GMM_R4_prob,Markov-Switching_hard,Markov-Switching_R1_prob,Markov-Switching_R2_prob,Markov-Switching_R3_prob,Markov-Switching_R4_prob
1993-06-01,0,0.2500000099717166,0.24999999244186458,0.2499999995171159,0.2499999980693028,1,0.022471825755673577,0.3644754704344564,0.3286894251864643,0.2843632786234057,1,0.2826349285877565,0.36361995452354595,0.3307313923242816,0.023013724564415878,2,4.834275226001255e-56,9.073561953004875e-20,0.999999999862311,1.3768264605119806e-10,2,0.34405742873185824,0.01909252902532257,0.6367322827252405,0.00011775951757935662
1993-07-01,0,0.2500000014920311,0.24999999880862467,0.2499999999717024,0.24999999972764178,1,0.018759865051265284,0.3668112036974646,0.35293001750956704,0.2614989137417029,1,0.24099550277826487,0.38373219096961986,0.35594941474282304,0.019322891509292325,2,3.8221174575716355e-58,5.084419421492409e-23,0.9971895818187976,0.002810418181207292,0,0.492429338438401,0.015238834975048942,0.4922945073910979,3.731919545299578e-05
1993-08-01,0,0.25000001187687965,0.24999999104144038,0.249999999523834,0.24999999755784597,1,0.021178662188725498,0.365302180540375,0.32972875570130783,0.2837904015695916,1,0.2677886535856916,0.3763528938113311,0.3341338999814898,0.0217245526214875,2,2.1243550163785127e-59,5.945776866083313e-22,0.999999999990834,9.173007500205359e-12,0,0.548435339109346,0.030428838040175776,0.42091996546701727,0.00021585738346173344
1993-09-01,1,0.24999999885189186,0.2500000008155943,0.2500000000271575,0.2500000003053564,2,0.023063799677844367,0.33967351988199773,0.3528408166946365,0.2844218637455215,2,0.2685756777949148,0.3498771083894572,0.357823761956188,0.023723451859440164,2,2.328310763750676e-53,6.4273125915821554e-21,0.9999710989492036,2.8901050795395305e-05,0,0.7733565139128515,0.025353677110716642,0.20096376941619737,0.00032603956023516986
1993-10-01,1,0.24999998697700054,0.25000000975691744,0.2500000006394482,0.2500000026266338,2,0.022476536500045795,0.331689803611384,0.3729163426488869,0.2729173172396833,2,0.24060936981125466,0.35478596477583113,0.38147812055589575,0.023126544857018493,2,1.7670921429215512e-53,4.700310268916543e-22,0.9999992524397593,7.475602439045676e-07,0,0.8996690943258164,0.010772354454410982,0.0894851142580146,7.343696175898957e-05
1993-11-01,1,0.2499999879110002,0.2500000089912446,0.25000000041799453,0.25000000267976075,2,0.021451333132529716,0.33212693206071997,0.37452478029771047,0.27189695450903995,2,0.2593221211519094,0.3390479895048853,0.3793769098920597,0.02225297945114565,2,7.435537167428831e-55,6.3581319117212114e-18,0.7202580457351525,0.27974195426484527,0,0.9320857238667541,0.0077884001800743695,0.06006164212996913,6.423382320338096e-05
1993-12-01,1,0.24999998754763486,0.25000000931038274,0.2500000004904536,0.2500000026515289,2,0.028754696802238182,0.3192232621017133,0.36746998606290615,0.28455205503314235,2,0.2719005403693969,0.32694683093152205,0.37157940292779074,0.029573225771290252,2,1.263559689898893e-45,7.721879564130556e-42,1.0,3.646369582317775e-30,0,0.966525609271983,0.0030716603760244567,0.030393427356648215,9.30299534534511e-06
1994-01-01,0,0.2500000033266404,0.24999999747667223,0.24999999986301222,0.24999999933367517,1,0.026982272405965454,0.34289827510749366,0.33180374003436586,0.29831571245217503,1,0.2827688672132348,0.35239811533339277,0.3373237743291508,0.02750924312422166,2,5.868602595767091e-50,2.0126975269533023e-32,1.0,2.828715213529967e-31,0,0.9704559564232961,0.003939504596317927,0.02559408786258868,1.0451117798180585e-05
1994-02-01,1,0.24999999451374086,0.2500000040941036,0.2500000002736361,0.25000000111851944,2,0.02356308142958841,0.3365213318020441,0.3530268299791257,0.2868887567892418,2,0.25975578298961305,0.3539916976772958,0.3621021702199115,0.02415034911317955,3,1.1631662158318842e-45,6.545867071051952e-13,5.7475654569375154e-06,0.9999942524338835,0,0.98126035653255,0.0050848434238712345,0.013587361882461738,6.743816111820806e-05
1994-03-01,1,0.2499999816418732,0.2500000137375211,0.2500000007590588,0.25000000386154686,2,0.028863479903107895,0.32016164732706526,0.3780938059496134,0.2728810668202134,2,0.25320161905818767,0.33408174048733164,0.38300148739592904,0.02971515305855158,3,1.0046642839282379e-49,1.8508927745943912e-26,4.061108983279875e-30,1.0,0,0.996690119755993,0.001999551236236269,0.001294096789066989,1.623221870466038e-05
1994-04-01,1,0.24999998474753748,0.25000001139448474,0.2500000005984244,0.25000000325955335,2,0.02695276528701151,0.32450951028049246,0.3734194739470777,0.2751182504854185,2,0.26092788970282516,0.33451197115188697,0.37672702058160595,0.02783311856368187,3,4.722651549618578e-52,4.65271948592098e-19,3.27656832878855e-18,1.0,0,0.9978387511148327,0.001113257422393314,0.0010466066294834585,1.3848332913869374e-06
1994-05-01,1,0.24999998249444255,0.2500000130924232,0.2500000007316718,0.2500000036814625,2,0.024662277031371718,0.3258737421808877,0.38221336023956787,0.26725062054817267,2,0.24403487908170773,0.3428596261223529,0.38763824333031993,0.025467251465619456,3,1.2740599037923848e-52,9.839652871161256e-22,1.316370530782068e-32,1.0,0,0.9985461732113969,0.0006304988438534734,0.0008229456952858862,3.822494641160544e-07
1994-06-01,1,0.24999998603382845,0.25000001044076353,0.25000000063038574,0.2500000028950222,2,0.02208178741858149,0.3327595005351575,0.3803248956120447,0.2648338164342163,2,0.23841531688422068,0.35460976062675026,0.3842005673756416,0.02277435511338731,3,1.3447431425048972e-53,7.733852286030755e-21,0.2594014062143719,0.740598593785627,0,0.9980992285651739,0.0006800954839581233,0.0012205715072331575,1.0444363517728764e-07
1994-07-01,1,0.24999999356904734,0.25000000478486256,0.2500000002724188,0.25000000137367123,2,0.023680805356551954,0.3370276630230991,0.3600696185879717,0.2792219130323771,2,0.25771101934722246,0.35229434588887526,0.36557123757624693,0.024423397187655384,3,1.663404850013275e-54,4.1980510791045937e-19,9.471275541822184e-06,0.9999905287244564,0,0.9961715970714691,0.0017153867912808355,0.0021120716342982906,9.445029523346131e-07
1994-08-01,1,0.24999998230849602,0.2500000132254915,0.2500000007367418,0.2500000037292708,2,0.023572344971919353,0.3261436415079539,0.3861156480592195,0.2641683654609072,2,0.24218151218053982,0.34283397188825365,0.3905971762103748,0.024387339720831656,3,4.209326543598879e-55,4.630324871351072e-27,3.6102639956865244e-12,0.9999999999963904,0,0.9974398350546265,0.0009242618009367936,0.0016354391643301051,4.639801070931252e-07
1994-09-01,1,0.24999999145672275,0.250000006356385,0.25000000029033476,0.2500000018965575,2,0.0235743474498048,0.32724962603541036,0.3640106679185985,0.2851653585961864,2,0.2713072559499682,0.3345104691981646,0.36981350928339934,0.02436876556846779,3,1.3939980158091762e-52,1.3774814414256664e-19,5.936482389810956e-05,0.9999406351761031,0,0.9923639251313081,0.0018536279822430279,0.005782100285748025,3.466007012303757e-07
1994-10-01,1,0.24999998386887257,0.25000001205473726,0.25000000066364053,0.25000000341274964,2,0.02593299212653273,0.32945236330448857,0.3759813786806224,0.2686332658883563,2,0.24726261978249275,0.34376152507004254,0.38230858224006264,0.026667272907402072,3,6.885281888791737e-52,1.1793398751562757e-21,4.903418725703385e-22,1.0,0,0.9908061340299392,0.0017769982865797358,0.007416349884431827,5.17799049584583e-07
1994-11-01,1,0.24999998011870492,0.2500000148843977,0.2500000008537656,0.2500000041431316,2,0.024675459350100633,0.32015221024021745,0.38786866073000725,0.26730366967967467,2,0.2415477480321442,0.3400511410676265,0.3929036138580368,0.025497497042192417,3,2.540325088255326e-53,2.26366738211143e-25,7.961813862219793e-26,1.0,0,0.9718754148853127,0.002730515396239357,0.025393922456352913,1.4726209545569768e-07
1994-12-01,1,0.24999998209006127,0.25000001337952527,0.2500000007163355,0.2500000038140781,2,0.02594985054861286,0.328226547353415,0.38377697080608203,0.26204663129189,2,0.24722843961143096,0.3409913909261285,0.38493558510161324,0.02684458436082733,3,7.749395191582688e-56,1.7227589674117376e-29,7.351426629197696e-34,1.0,0,0.9357224236541701,0.0034611041942970823,0.0608164527508893,1.940064414402558e-08
1995-01-01,1,0.24999999889831565,0.2500000007837526,0.2500000000629338,0.25000000025499786,2,0.02370832472734131,0.346484051346358,0.3511566817107041,0.2786509422155966,1,0.25682040305422577,0.36339982799747206,0.3554177153121681,0.024362053636134126,3,4.032019270125836e-52,4.277168418107956e-18,2.3082225506316717e-08,0.9999999769177779,0,0.6218641826910974,0.0043548832137367535,0.3737809262039581,7.891208124749265e-09
1995-02-01,0,0.2500000125413208,0.24999999055990485,0.24999999947330132,0.249999997425473,1,0.02303218727165026,0.3481781641131701,0.3235286692723264,0.3052609793428532,1,0.2910665022000065,0.3567641345930964,0.3286181133701038,0.02355124983679336,3,5.89015316750534e-48,1.936804297979287e-12,0.0012985471502010946,0.998701452847859,2,0.4250646511061763,0.004487481822941018,0.5704476876399238,1.7943095931202888e-07
1995-03-01,0,0.2500000083146288,0.24999999373963894,0.24999999964396388,0.2499999983017684,1,0.02503531720606669,0.33541627178499595,0.3269567909586781,0.3125916200502593,1,0.2989307893134125,0.34400802647696194,0.331525435377182,0.025535748832443587,2,4.717657370096486e-54,1.533883846234519e-19,0.9999489610702375,5.1038929755968594e-05,2,0.3676882020900321,0.0031374667181442674,0.6291741915396445,1.3965217969707415e-07
1995-04-01,0,0.25000001159344715,0.24999999131406783,0.24999999954726193,0.24999999754522298,3,0.028936731158757185,0.32371571900555496,0.3090131274856733,0.3383344223500147,1,0.3202264308783648,0.33360556903358574,0.3168332866734098,0.029334713414639717,2,6.231506809698986e-42,1.0754128514562771e-12,0.9999979002353303,2.0997635887111255e-06,2,0.3101131460535279,0.0056348371506205605,0.684250642610788,1.374185064062764e-06
1995-05-01,0,0.25000000730372207,0.24999999450047097,0.24999999966570857,0.24999999853009836,1,0.02814805733632544,0.33025060320516203,0.32326885208249756,0.3183324873760149,1,0.31554178910099795,0.3308886862216482,0.32515053270855954,0.028418991968794424,2,1.655859896348853e-42,1.242441512197587e-13,0.9999991622723271,8.377275511517114e-07,2,0.3024025824407058,0.007799278049407845,0.689790976725324,7.162784562828562e-06
1995-06-01,0,0.25000000202237305,0.2499999984705546,0.2499999999144717,0.24999999959260066,2,0.021777508947483332,0.3209247299567386,0.34509163399971016,0.312206127096068,2,0.28972027165812103,0.3328210102269974,0.3550587813479031,0.022399936766978552,3,3.044022700180609e-52,3.14010051665602e-19,6.36827662083525e-07,0.9999993631723394,2,0.3096727595809752,0.014380571964874772,0.6759317737033538,1.4894750796630092e-05
1995-07-01,0,0.25000002153492046,0.2499999838608456,0.24999999907655607,0.2499999955276779,3,0.01930801993651577,0.30019392886878676,0.2988253751776045,0.3816726760170932,0,0.35109320616845524,0.3112057815423535,0.31768421054124607,0.020016801747945245,2,9.656569448859167e-51,2.329647867724532e-10,0.999998896843363,1.102923677104992e-06,2,0.2994925469579924,0.04465194019999007,0.6554138091841922,0.00044170365782552343
1995-08-01,1,0.24999998304295773,0.25000001270931216,0.25000000072114287,0.25000000352658724,2,0.025239034395983833,0.31137821607089045,0.3702160291159412,0.29316672041718456,2,0.2624841872241883,0.32688226799643677,0.3847287307079998,0.025904814071375064,3,6.801143130476396e-53,2.7544094324850604e-23,6.3683679354497e-06,0.9999936316320649,2,0.4083196944870637,0.028777152396620344,0.5628534736946957,4.967942162068018e-05
1995-09-01,1,0.24999999447779347,0.2500000041309685,0.25000000020760205,0.2500000011836359,2,0.021268973173186528,0.31075454253827783,0.3580818094157941,0.3098946748727414,2,0.28212378182071635,0.32245613535296747,0.3733990820664724,0.022021000759843846,3,3.273684286316704e-56,1.0709083255880244e-19,0.47444699108155297,0.5255530089184447,2,0.3988204970429268,0.019816005121749823,0.5813624813752265,1.016460097102044e-06
1995-10-01,0,0.25000001417714207,0.24999998940788873,0.24999999946918328,0.24999999694578584,3,0.019527443610936696,0.30383644650260433,0.31649677382700747,0.36013933605945153,2,0.3123394935215277,0.3281627695964015,0.33905024948787943,0.020447487394191347,2,1.6618703375928092e-56,4.530039651876065e-16,0.9999995527383027,4.472617009993449e-07,2,0.3755656662642895,0.02876813667020374,0.5956595709136216,6.62615188549615e-06
1995-11-01,0,0.2500000016648754,0.24999999874317735,0.24999999986964108,0.24999999972230613,2,0.02159736953297105,0.3041062382961192,0.3372522531853491,0.33704413898556057,2,0.3164408544049107,0.3115297643776623,0.34986749804338035,0.022161883174046576,2,1.4088198342475773e-59,1.7493067743233958e-26,0.9999991091725906,8.908274154970734e-07,2,0.3828590460522708,0.04490021225127102,0.5722249052829197,1.58364135386841e-05
1995-12-01,1,0.24999999648620658,0.25000000265736944,0.2500000001991257,0.25000000065729827,2,0.02283984156695007,0.3094290462621445,0.34691099473898435,0.320820117431921,2,0.2857190206751411,0.3263719811117852,0.36436669832030333,0.02354229989277033,2,4.946846792050646e-55,5.1203691993300084e-23,0.9838037953994277,0.01619620460056843,2,0.3896922057272076,0.11110397617765777,0.4990142171998104,0.00018960089532459948
1996-01-01,0,0.25000001157134866,0.24999999136046255,0.24999999955507785,0.24999999751311086,3,0.028013881067371856,0.2970209124082754,0.30009103590671043,0.37487417061764233,0,0.35931952806492706,0.303532007560755,0.30881988691471096,0.028328577459606912,1,2.111130723073433e-37,0.9999997476330441,3.457464166425094e-08,2.177923047538742e-07,1,0.34901598794203936,0.36665876353609483,0.27836468133742365,0.005960567184442389
1996-02-01,1,0.2499999874352213,0.25000000940683886,0.25000000048283344,0.2500000026751063,2,0.02928930142018567,0.3088513113795668,0.360821726498382,0.3010376607018655,2,0.2846327426932108,0.3165485125116287,0.36884831081587494,0.029970433979285473,3,2.0754575190334738e-44,2.446529540403072e-23,1.2969199166485267e-24,1.0,0,0.8995288774816556,0.07953504504167926,0.02074381279766091,0.00019226467900467
1996-03-01,1,0.2499999933288257,0.25000000503235253,0.2500000003221823,0.2500000013166395,2,0.025969620302844432,0.30093247196756023,0.34154456830081337,0.3315533394287819,2,0.29526304813084353,0.3178251586955974,0.3601073654905741,0.02680442768298502,2,8.679762791431825e-44,3.083428877166991e-07,0.9944268749036994,0.005572816753419657,0,0.9233080213113406,0.05724479603308414,0.019373482499800414,7.370015577508615e-05
1996-04-01,1,0.24999998682675845,0.2500000098724745,0.25000000054791904,0.25000000275284806,2,0.027782904374005282,0.30994628691150117,0.36448376279580486,0.2977870459186887,2,0.27521767086387394,0.32157105931603464,0.3746779155939874,0.02853335422610398,3,6.772992372906762e-48,2.3801332991456464e-20,1.3169327561104972e-11,0.9999999999868265,0,0.9818670645247622,0.010686614579404072,0.007433874546419362,1.2446349414280732e-05
1996-05-01,1,0.2499999819811542,0.2500000134884075,0.25000000069783584,0.2500000038326023,2,0.023374726122847047,0.30565148217785093,0.38133582893848683,0.28963796276081516,2,0.2682049832899433,0.31655243808506606,0.39108423539675025,0.024158343228240366,3,1.1998139485932543e-52,3.9860767113158884e-21,5.921046947506264e-06,0.9999940789530587,0,0.9913249244186381,0.0034974187780183732,0.005173242919806946,4.413883536591275e-06
